,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
1988-07-31,0.0006360000000000001,-0.003111,-0.020788,-0.006503,-0.003374,-0.015727
1988-08-31,-0.020155,-0.018858,-0.037911,-0.023284,-0.023805999999999997,-0.038436
1988-09-30,0.022632,0.034563,0.021972000000000002,0.035512,0.041476,0.047099
1988-10-31,-0.007857,-0.0057989999999999995,-0.010664,0.036461,0.019473,0.019391000000000002
1988-11-30,-0.023955,-0.02801,-0.039402,-0.0049380000000000005,-0.014988,-0.022384
1988-12-31,0.043251,0.030831,0.038135,0.013049,0.018033999999999998,0.025828000000000004
1989-01-31,0.051741,0.042088,0.047677,0.074094,0.062997,0.075914
1989-02-28,0.014724,0.012898,0.000887,-0.0035610000000000004,-0.021893,-0.027357999999999997
1989-03-31,0.029209,0.029019,0.031093000000000003,0.029618000000000002,0.022411,0.014764
1989-04-30,0.03976,0.039161,0.047498,0.050152999999999996,0.052004,0.051969
1989-05-31,0.038196,0.036136,0.045025,0.040244,0.043178,0.038597
1989-06-30,-0.007729000000000001,-0.004896,-0.030073,-0.002055,-0.003105,-0.010062
1989-07-31,0.038548,0.03697,0.04621,0.08552,0.08079399999999999,0.08898
1989-08-31,0.01983,0.028866999999999997,0.026793,0.020194,0.017431000000000002,0.025472
1989-09-30,0.002779,0.001628,0.005665,0.009022,-0.005508,-0.005449000000000001
1989-10-31,-0.068604,-0.052196,-0.05769199999999999,-0.015636,-0.031687,-0.024316
1989-11-30,0.015758,0.002102,0.004375,0.027921,0.018723,0.011732
1989-12-31,-0.005758,0.003495,-0.0011749999999999998,0.041086,0.017638,0.010298
1990-01-31,-0.070799,-0.076529,-0.09845599999999999,-0.070676,-0.070698,-0.071037
1990-02-28,0.023218000000000003,0.018785,0.03945,0.017752,0.014609,0.013798999999999999
1990-03-31,0.034377,0.032552,0.045053,0.020985,0.020440999999999997,0.029084
1990-04-30,-0.038181,-0.022458,-0.036482,-0.037109,-0.02528,-0.018799
1990-05-31,0.061019,0.061451000000000006,0.08116300000000001,0.085405,0.09622700000000001,0.097781
1990-06-30,0.013314999999999999,0.005789,0.003463,-0.017987,-0.004174,-0.000313
1990-07-31,-0.031306,-0.03236,-0.053624,0.016389,-0.007077,-0.025589
1990-08-31,-0.12079100000000001,-0.11182600000000001,-0.149228,-0.072407,-0.08929999999999999,-0.1038
1990-09-30,-0.08415800000000001,-0.078028,-0.10561,-0.03063,-0.040371,-0.081485
1990-10-31,-0.076045,-0.041983,-0.065979,-0.017428,0.006264,-0.022452999999999997
1990-11-30,0.047889999999999995,0.057957,0.094347,0.048497000000000005,0.06214,0.09630000000000001
1990-12-31,0.023097,0.042145,0.037441,0.022147,0.024512999999999997,0.047421
1991-01-31,0.08942800000000001,0.067755,0.095924,0.009829,0.041731,0.084776
1991-02-28,0.12138600000000001,0.10007400000000001,0.11669800000000001,0.06631000000000001,0.070829,0.077793
1991-03-31,0.071165,0.043483999999999995,0.078578,0.02059,0.027504,0.033010000000000005
1991-04-30,0.007070999999999999,0.011633,-3.5000000000000004e-05,0.013362,-0.002094,0.0042049999999999995
1991-05-31,0.041745000000000004,0.038292,0.044558999999999994,0.013806,0.039925,0.058183
1991-06-30,-0.051356,-0.02302,-0.051679,-0.03719,-0.04500899999999999,-0.050385
1991-07-31,0.02944,0.024416000000000004,0.04688,0.044674,0.041344000000000006,0.056085
1991-08-31,0.039841,0.031578,0.041352,0.030581999999999998,0.017065999999999998,0.035508000000000005
1991-09-30,0.000279,0.000851,0.012667999999999999,-0.007509,-0.009204,-0.019173
1991-10-31,0.023141,0.015632999999999998,0.032254,0.016896,0.016985,0.013831
1991-11-30,-0.043075999999999996,-0.041872999999999994,-0.05142,-0.033038,-0.050595999999999995,-0.022311
1991-12-31,0.074437,0.075462,0.093681,0.09818199999999999,0.09327099999999999,0.141669
1992-01-31,0.114238,0.077007,0.068231,0.006629,-0.021322,-0.012305
1992-02-29,0.044431000000000005,0.031462,0.019981,0.026649,0.013132999999999999,0.006051999999999999
1992-03-31,-0.017411,-0.012931,-0.047424,-0.018244,-0.018453,-0.024639
1992-04-30,-0.026404,-0.014817,-0.051158,0.027464,0.040827999999999996,0.004122
1992-05-31,0.012865999999999999,0.012739,-0.001623,0.0035730000000000002,0.005345,0.008349
1992-06-30,-0.046398999999999996,-0.025689000000000003,-0.054118000000000006,-0.013391,-0.009670999999999999,-0.024573
1992-07-31,0.02265,0.035359,0.030357,0.03328,0.040438,0.044944
1992-08-31,-0.046408,-0.020424,-0.028950999999999998,-0.034578000000000005,-0.017907,-0.019155
1992-09-30,0.013977999999999999,0.015464,0.019201,0.011851,0.008681,0.020158999999999996
1992-10-31,0.026545,0.025979000000000002,0.037786,0.019346000000000002,-0.00657,0.026223999999999997
1992-11-30,0.074483,0.06968099999999999,0.089225,0.034113000000000004,0.028157,0.050949
1992-12-31,0.045076,0.036285,0.026303999999999998,0.01579,0.013645000000000001,0.018055
1993-01-31,0.05151,0.036359,0.022974,0.031256,0.00753,0.001045
1993-02-28,-0.008321,-5.4000000000000005e-05,-0.046555,0.027966,0.024178,-0.016772
1993-03-31,0.028869,0.03248,0.021004000000000002,0.029972,0.026458,0.021351
1993-04-30,-0.029419,-0.031115,-0.028367,-0.013924,-0.01865,-0.042499
1993-05-31,0.049975,0.028137,0.060641999999999995,0.028948,0.02037,0.038919999999999996
1993-06-30,0.015605,0.014132,0.001104,0.005231,0.010091000000000001,-0.003534
1993-07-31,0.018731,0.017179,0.001061,0.004824,0.005004,-0.018564
1993-08-31,0.043494000000000005,0.034941,0.044657,0.041564,0.036411,0.039682
1993-09-30,0.025019,0.020636,0.033313999999999996,0.004455,-0.008937,1.5e-05
1993-10-31,0.038315999999999996,0.022907,0.031301999999999996,0.017903,0.014757,0.013668
1993-11-30,-0.032003,-0.028813,-0.028866,-0.019533000000000002,-0.017686999999999998,-0.00201
1993-12-31,0.028437,0.032172,0.033149000000000005,0.014434,0.019521,0.016629
1994-01-31,0.043341000000000005,0.022728,0.028413,0.041909999999999996,0.027332000000000002,0.029119000000000003
1994-02-28,-0.001712,-0.004057,-0.001534,-0.033085,-0.030907,-0.014533
1994-03-31,-0.045496,-0.042849000000000005,-0.066082,-0.040502,-0.040381,-0.047704
1994-04-30,0.002016,0.00616,-0.004768,0.019473,0.013729,0.003392
1994-05-31,-0.010792,-0.007448,-0.020118999999999998,0.018775,0.008193,0.016145
1994-06-30,-0.022535,-0.019927999999999998,-0.047026000000000005,-0.029081000000000003,-0.016912,-0.034665
1994-07-31,0.020241,0.017070000000000002,0.014779,0.034352999999999995,0.029413,0.03783
1994-08-31,0.051861,0.04344699999999999,0.07040300000000001,0.040394,0.036307,0.052245999999999994
1994-09-30,0.007767,0.000996,-0.002094,-0.020343,-0.017396000000000002,-0.031606999999999996
1994-10-31,-0.003939,-0.001917,0.000755,0.015683,0.019085,0.025658
1994-11-30,-0.0381,-0.036345999999999996,-0.036518999999999996,-0.044602,-0.030708000000000003,-0.035558
1994-12-31,0.013931,0.019162,0.007778,0.01295,0.014974000000000001,0.011867
1995-01-31,-0.0029649999999999998,-0.0034300000000000003,-0.0058909999999999995,0.014988,0.027395999999999997,0.030876999999999998
1995-02-28,0.028783,0.036248999999999997,0.042047999999999995,0.048186,0.036164,0.042897
1995-03-31,0.017153,0.012883,0.029538000000000002,0.041707999999999995,0.021247,0.024771
1995-04-30,0.027264,0.02959,0.018416,0.029532,0.028422999999999997,0.021942
1995-05-31,0.018838999999999998,0.018387,0.012574,0.035258,0.035848,0.041353
1995-06-30,0.060282,0.038145,0.065667,0.008588,0.018874,0.050931
1995-07-31,0.059615,0.045214,0.07174,0.033472,0.030127,0.052865999999999996
1995-08-31,0.043071,0.028265,0.018249,0.012112000000000001,0.006757,0.0070750000000000006
1995-09-30,0.025504,0.020287000000000003,0.016398,0.038759999999999996,0.042637,0.039956
1995-10-31,-0.056963,-0.039691000000000004,-0.056694,-0.008599,-0.0021360000000000003,-0.006847
1995-11-30,0.034775,0.028146,0.039041,0.050278,0.056173,0.025948000000000002
1995-12-31,0.034357,0.022143000000000003,0.015095,0.031981,0.023155000000000002,-0.009225
1996-01-31,0.020925,0.0032240000000000003,-0.008075,0.04108,0.02995,0.024098
1996-02-29,0.024829,0.028259,0.043779000000000005,0.00955,0.009632,0.028325999999999997
1996-03-31,0.011316999999999999,0.026753999999999997,0.029034,0.007614999999999999,0.011551,0.008893
1996-04-30,0.058159,0.040777,0.079147,0.014603,0.006232,0.034148
1996-05-31,0.067616,0.042348,0.052576,0.012613000000000001,0.021478,0.034316
1996-06-30,-0.041227,-0.028454999999999998,-0.048621,0.006076000000000001,0.004521,-0.010516000000000001
1996-07-31,-0.08295899999999999,-0.058673,-0.116243,-0.040514999999999995,-0.044947999999999995,-0.060884
1996-08-31,0.04433,0.047671,0.066357,0.014045,0.025969000000000002,0.041516000000000004
1996-09-30,0.034106,0.030976,0.042180999999999996,0.040313999999999996,0.048167,0.074782
1996-10-31,-0.006883,0.000136,-0.038505,0.030008,0.028759999999999997,0.002295
1996-11-30,0.028708,0.039771,0.029602,0.066779,0.070814,0.079605
1996-12-31,0.021968,0.021781000000000002,0.013346,-0.0022819999999999997,-0.015664,-0.023371
1997-01-31,0.046130000000000004,0.026462,0.035579,0.051220999999999996,0.054894,0.063179
1997-02-28,0.00043700000000000005,-0.0041470000000000005,-0.046478,0.009163,0.014098999999999999,-0.013284
1997-03-31,-0.044646,-0.028793000000000003,-0.064633,-0.038884,-0.043841,-0.049562
1997-04-30,-0.018233,0.004448,-0.018555,0.035301,0.062478,0.05601
1997-05-31,0.10110799999999999,0.093385,0.135584,0.057632,0.058634000000000006,0.078326
1997-06-30,0.048933,0.058072,0.04933099999999999,0.042992999999999996,0.047158,0.033588
1997-07-31,0.048127,0.054896,0.054118000000000006,0.06336599999999999,0.06986200000000001,0.108558
1997-08-31,0.034911,0.030078999999999998,0.036184,-0.043106,-0.049518000000000006,-0.041029
1997-09-30,0.075376,0.07463700000000001,0.092895,0.055229999999999994,0.05254400000000001,0.056226000000000005
1997-10-31,-0.027887,-0.024887000000000003,-0.056608,-0.031604,-0.026078,-0.043087
1997-11-30,-0.009765000000000001,0.002906,-0.031972,0.049486,0.039855,0.037052
1997-12-31,-0.0048130000000000004,0.018413,-0.007651,0.036225,0.026704,0.0
1998-01-31,0.002856,-0.012441,-0.012143999999999999,-0.00105,0.000319,0.026307
1998-02-28,0.062598,0.072051,0.08391,0.053492,0.078343,0.08383499999999999
1998-03-31,0.054253,0.036364,0.05113,0.040709,0.059687000000000004,0.048394000000000006
1998-04-30,0.023211,0.017978,0.008537,-0.00012,0.012377,0.021851
1998-05-31,-0.042256999999999996,-0.037798,-0.067247,-0.011026000000000001,-0.016212999999999998,-0.035375000000000004
1998-06-30,-0.0029409999999999996,-0.0013109999999999999,0.013768,0.020863999999999997,0.033365,0.064658
1998-07-31,-0.066444,-0.062083000000000006,-0.084231,-0.015323999999999999,-0.016093,-0.012784
1998-08-31,-0.188641,-0.16630199999999998,-0.242535,-0.115879,-0.153721,-0.177505
1998-09-30,0.040797,0.048707,0.078058,0.072419,0.047534,0.092023
1998-10-31,0.035962,0.034140000000000004,0.041199000000000006,0.071911,0.08774100000000001,0.063124
1998-11-30,0.078674,0.05427,0.07926,0.06390799999999999,0.052053,0.081814
1998-12-31,0.04237,0.036404,0.061787999999999996,0.041588,0.06604,0.08734
1999-01-31,0.027794,-0.004249,0.048196,-0.0068779999999999996,0.019483,0.101007
1999-02-28,-0.06756000000000001,-0.06451,-0.100879,-0.023895,-0.013269999999999999,-0.072228
1999-03-31,-0.001661,-0.011377,0.017373,0.044927999999999996,0.02989,0.047272999999999996
1999-04-30,0.08945299999999999,0.079232,0.10992800000000001,0.062318,0.037474,0.025139
1999-05-31,0.032631,0.036015,-0.004067,-0.008446,-0.016132,-0.035286
1999-06-30,0.065363,0.07316099999999999,0.065508,0.023636,0.044946,0.081653
1999-07-31,0.011509,-0.006903,-0.027178,-0.025638,-0.022209,-0.052316
1999-08-31,-0.021109,-0.026251000000000003,-0.050344,-0.02841,0.0032890000000000003,-0.013512999999999999
1999-09-30,-0.002089,-0.005391,8.7e-05,-0.032418,-0.031971,-0.01471
1999-10-31,0.016739999999999998,-0.015408999999999999,-0.011354,0.043333,0.062782,0.08877800000000001
1999-11-30,0.105763,0.048819999999999995,0.10611599999999999,0.005374,0.027339000000000002,0.041913
1999-12-31,0.146662,0.076573,0.14889,0.009563,0.055522999999999996,0.124688
2000-01-31,0.042553,-0.016076,-0.013189,-0.021315,-0.046233,-0.056750999999999996
2000-02-29,0.282046,0.14313,0.18793800000000002,-0.060446,-0.014434,0.056189
2000-03-31,-0.120323,-0.0507,-0.066025,0.114633,0.084594,0.08435100000000001
2000-04-30,-0.10262,-0.032789,-0.141953,-0.018544,-0.002122,-0.091744
2000-05-31,-0.08476900000000001,-0.035441,-0.07331,-0.019472,-0.008350999999999999,-0.060252999999999994
2000-06-30,0.15537800000000002,0.089414,0.13548,-0.010903000000000001,0.016701,0.072412
2000-07-31,-0.027229,-0.001495,-0.0449,0.009004,-0.010471,-0.032906
2000-08-31,0.090054,0.052878,0.057310999999999994,0.084423,0.049823000000000006,0.092948
2000-09-30,-0.016673,-0.017562,-0.061174,-0.022197,-0.002813,-0.088416
2000-10-31,-0.052181,-0.010838,-0.078242,0.0025180000000000003,0.008423,-0.04566099999999999
2000-11-30,-0.10516600000000001,-0.039782000000000005,-0.135455,-0.023107000000000003,-0.044203,-0.159831
2000-12-31,0.06356099999999999,0.07405,0.046264,0.052125000000000005,0.043697,-0.026966999999999998
2001-01-31,0.07236,0.058643,0.118887,0.011980999999999999,0.00695,0.06955700000000001
2001-02-28,-0.048697,-0.017557,-0.084645,-0.024931000000000002,-0.039576,-0.169249
2001-03-31,-0.040332999999999994,-0.009734,-0.061627999999999995,-0.042927,-0.052811000000000004,-0.09601699999999999
2001-04-30,0.067546,0.058979,0.08458500000000001,0.067517,0.05765,0.114322
2001-05-31,0.059210000000000006,0.041113,0.048201,0.020176,0.018128,-0.007848
2001-06-30,0.038577,0.052133000000000006,0.053536,-0.023218000000000003,-0.029661,-0.004816
2001-07-31,-0.039093,-0.011422000000000002,-0.08575100000000001,-0.018382,0.002738,-0.029802
2001-08-31,-0.013041,-0.010990999999999999,-0.069959,-0.022306,-0.034475,-0.095954
2001-09-30,-0.14487,-0.108406,-0.18168600000000001,-0.07806099999999999,-0.061406,-0.10827099999999999
2001-10-31,0.056333,0.035801,0.10622400000000001,0.003589,0.011137,0.040854999999999995
2001-11-30,0.075886,0.06321399999999999,0.100877,0.08265399999999999,0.062123,0.09125299999999999
2001-12-31,0.056420000000000005,0.061642,0.07753499999999999,0.021279,0.019098999999999998,0.005778999999999999
2002-01-31,0.009035999999999999,0.017457,-0.032616,0.001038,-0.013552999999999999,-0.013973
2002-02-28,-0.008414,-0.008307,-0.064981,-0.002987,0.0052710000000000005,-0.048383
2002-03-31,0.092122,0.08424300000000001,0.08558500000000001,0.054877,0.028391000000000003,0.048206
2002-04-30,0.022237,0.043578,-0.022664,-0.022425,-0.036959,-0.084474
2002-05-31,-0.034527999999999996,-0.02538,-0.059633000000000005,0.005682,-0.004717,-0.019799999999999998
2002-06-30,-0.038821,-0.018187,-0.06616799999999999,-0.051237000000000005,-0.075755,-0.077167
2002-07-31,-0.170922,-0.120475,-0.158232,-0.081053,-0.07262400000000001,-0.07174900000000001
2002-08-31,-0.007364000000000001,0.002418,0.002455,-0.011057999999999998,0.017245,0.007150999999999999
2002-09-30,-0.09442299999999999,-0.063052,-0.073679,-0.124607,-0.098467,-0.099608
2002-10-31,0.048379000000000005,0.02746,0.045901,0.098159,0.073353,0.086044
2002-11-30,0.138684,0.069109,0.10166800000000001,0.10325100000000001,0.05579,0.037059
2002-12-31,-0.077404,-0.039512,-0.061058,-0.076416,-0.045567,-0.057020999999999995
2003-01-31,-0.020905,-0.018862,-0.022907999999999998,-0.019211,-0.026628,-0.031095
2003-02-28,-0.034067,-0.029916,-0.027195,-0.019847999999999998,-0.022278,-0.013111999999999999
2003-03-31,0.015885,0.016116,0.007625999999999999,-0.001958,0.006168,0.022445
2003-04-30,0.11279,0.09741,0.097133,0.08812099999999999,0.072939,0.084238
2003-05-31,0.14561,0.09124399999999999,0.122515,0.084854,0.054923,0.046551
2003-06-30,0.029742,0.027849,0.028822,0.005947,0.015463,0.014943999999999999
2003-07-31,0.086651,0.057089,0.059692999999999996,0.023252000000000002,0.019549,0.019717
2003-08-31,0.057706,0.041276,0.051647,0.045695,0.024402,0.008812
2003-09-30,0.0033850000000000004,-0.010354,-0.023197000000000002,-0.024014999999999998,-0.012602,-0.0057079999999999995
2003-10-31,0.096407,0.082858,0.08737,0.0784,0.05656799999999999,0.054368999999999994
2003-11-30,0.044286000000000006,0.03743,0.030598,0.025644,0.012943,0.005696
2003-12-31,0.023691,0.025896,0.017823,0.057103,0.043409,0.04596
2004-01-31,0.09006600000000001,0.032621000000000004,0.029550999999999997,0.030301,0.012135,0.024312
2004-02-29,-0.008976,0.013459,0.012897,0.012509,0.017099,0.014070000000000001
2004-03-31,-0.0031469999999999996,0.005865,0.012912999999999999,-0.018819,-0.011872,-0.015256
2004-04-30,-0.067028,-0.033397,-0.027045,-0.024117000000000003,-0.017327,-0.00756
2004-05-31,0.00624,0.014932,0.009836000000000001,0.019924,0.007735,0.016132999999999998
2004-06-30,0.036723,0.04465499999999999,0.044036,0.018638,0.015307999999999999,0.017564
2004-07-31,-0.089618,-0.050169,-0.069737,-0.048454,-0.032487,-0.034794
2004-08-31,-0.016519,-0.007793,-0.007568,-0.010038,0.003087,0.008036999999999999
2004-09-30,0.039595,0.044472,0.059593,0.0022040000000000002,0.015323999999999999,0.016562
2004-10-31,0.011486000000000001,0.023151,0.019496,0.024519000000000003,0.016142,0.008393000000000001
2004-11-30,0.08984299999999999,0.08255900000000001,0.086608,0.039093,0.041166999999999995,0.045978000000000005
2004-12-31,0.046686,0.02701,0.035445000000000004,0.0319,0.037236,0.035388
2005-01-31,-0.048459,-0.033463,-0.033193,-0.039485,-0.01697,-0.026581
2005-02-28,0.01867,0.017724,0.016221,0.015928,0.021963,0.022644
2005-03-31,-0.031059,-0.018445,-0.037224,-0.003021,-0.013201000000000001,-0.023748000000000002
2005-04-30,-0.07237199999999999,-0.051546,-0.059504,-0.019923,-0.022765,-0.015752
2005-05-31,0.06954500000000001,0.062387,0.06367300000000001,0.039567,0.031189,0.039936
2005-06-30,0.037527,0.030910000000000003,0.045172,0.002442,0.0029720000000000002,0.005255999999999999
2005-07-31,0.064091,0.062023999999999996,0.071782,0.030396,0.042629,0.038397
2005-08-31,-0.009297,-0.013123000000000001,-0.018917,-0.009658,-0.00828,-0.007586000000000001
2005-09-30,0.007658000000000001,0.001687,0.007946,0.00391,0.003564,0.015780000000000002
2005-10-31,-0.03667,-0.024319,-0.034125,-0.028295,-0.018421,-0.005561
2005-11-30,0.046056,0.042443999999999996,0.052314,0.035769,0.028041999999999997,0.051291
2005-12-31,0.002682,-0.001941,-0.004534,-0.001051,0.00045400000000000003,0.0021449999999999998
2006-01-31,0.08695,0.078059,0.097919,0.029115000000000002,0.02803,0.025074
2006-02-28,0.011846,-0.006842,-0.011446000000000001,0.009759,0.0043219999999999995,-0.006538
2006-03-31,0.046238,0.047861,0.049457,0.013130999999999999,0.011464,0.018782
2006-04-30,0.002235,0.004356,0.006042,0.012693000000000001,0.011033999999999999,0.011517
2006-05-31,-0.057941,-0.043733,-0.06434000000000001,-0.020247,-0.014112,-0.044481
2006-06-30,-0.005671000000000001,-0.000945,-0.001065,0.004327,-0.001361,0.002342
2006-07-31,-0.034503,-0.023757,-0.049817,-0.004978,0.008896,-0.006452
2006-08-31,0.033295,0.027815,0.025179,0.042061,0.022969,0.007466
2006-09-30,0.010156,0.013343,0.004905,0.031128,0.01703,0.027157
2006-10-31,0.06203,0.045726,0.059005999999999996,0.034116,0.035865999999999995,0.030668
2006-11-30,0.028641999999999997,0.024141,0.027795999999999998,0.013451999999999999,0.018977,0.030245
2006-12-31,0.010009999999999998,0.013579,0.00033099999999999997,0.023567,0.017395,-0.004436
2007-01-31,0.031079,0.011714,0.01547,0.014610000000000001,0.018327,0.022192
2007-02-28,-0.001158,-0.005308,-0.0018410000000000002,-0.025364,-0.015848,-0.011405
2007-03-31,0.015122,0.011527,0.0108,0.003816,0.009245,0.021575999999999998
2007-04-30,0.024925000000000003,0.015916,0.024781,0.053061,0.042392000000000006,0.032933
2007-05-31,0.033248,0.037763,0.044500000000000005,0.030015,0.033916,0.04396
2007-06-30,-0.011832,-0.0038150000000000002,-0.015552,-0.014096,-0.022163,-0.011618999999999999
2007-07-31,-0.071406,-0.064904,-0.053822999999999996,-0.035604,-0.02595,-0.030041
2007-08-31,0.001684,0.017887,0.012222,0.015913999999999998,0.010678,0.016849
2007-09-30,-0.0015890000000000001,0.000589,0.031132,0.020474000000000003,0.041134000000000004,0.04659
2007-10-31,0.019253,0.013827,0.027499,0.027128,0.019072,0.017662
2007-11-30,-0.082051,-0.065375,-0.073226,-0.044947,-0.033455,-0.046521
2007-12-31,-0.008055,-0.008386,-0.000106,-0.012242,-0.009271,0.001113
2008-01-31,-0.054036,-0.051483,-0.087822,-0.059305000000000004,-0.051695000000000005,-0.066817
2008-02-29,-0.047091,-0.033738000000000004,-0.033406,-0.03948,-0.018554,-0.033777
2008-03-31,0.001483,0.007577,-0.013912,-0.013755,-0.001961,-0.007783
2008-04-30,0.030203999999999998,0.031225,0.041775,0.026578,0.042682000000000005,0.06622
2008-05-31,0.045426,0.044532999999999996,0.054142,0.029046,0.010171,0.017544999999999998
2008-06-30,-0.079068,-0.096226,-0.06332,-0.082797,-0.082637,-0.084844
2008-07-31,0.045658000000000004,0.046992000000000006,0.015829,-0.009683,-0.018037,0.00035099999999999997
2008-08-31,0.03666,0.049165,0.046139,0.028759999999999997,0.013356,0.006009
2008-09-30,-0.08144,-0.061733,-0.109123,-0.089147,-0.09006600000000001,-0.09552899999999999
2008-10-31,-0.21236899999999997,-0.186101,-0.219539,-0.155893,-0.163805,-0.176333
2008-11-30,-0.128295,-0.11098699999999999,-0.132967,-0.05946100000000001,-0.050671999999999995,-0.102512
2008-12-31,0.033761,0.042587,0.066264,0.015909,0.016131,0.013824000000000001
2009-01-31,-0.10679,-0.11726800000000001,-0.100855,-0.085255,-0.08148300000000001,-0.067976
2009-02-28,-0.12234400000000001,-0.113202,-0.118698,-0.09319699999999999,-0.114167,-0.084407
2009-03-31,0.10029400000000001,0.098173,0.104488,0.073484,0.07734,0.10936799999999999
2009-04-30,0.197736,0.153704,0.16946000000000003,0.09019500000000001,0.08218500000000001,0.10846
2009-05-31,0.027299000000000004,0.018307,0.049459,0.050560999999999995,0.039106999999999996,0.068141
2009-06-30,0.017483,0.022236,0.036149,0.014275,-0.0046029999999999995,0.003051
2009-07-31,0.131345,0.099615,0.08140800000000001,0.083314,0.07434199999999999,0.071572
2009-08-31,0.079133,0.032643,0.023077999999999998,0.04149,0.028693,0.031637
2009-09-30,0.084618,0.050982,0.06251999999999999,0.032658,0.035,0.048049
2009-10-31,-0.095829,-0.063529,-0.069576,-0.019124000000000002,-0.021513,-0.015837
2009-11-30,0.02948,0.027241,0.026669,0.051475999999999994,0.06511700000000001,0.054235
2009-12-31,0.099147,0.08132199999999999,0.073906,0.011493,0.018245,0.038509
2010-01-31,-0.025172,-0.033521999999999996,-0.033054,-0.045957,-0.017582,-0.048251999999999996
2010-02-28,0.06457600000000001,0.047043999999999996,0.040042,0.03798,0.029308,0.034171
2010-03-31,0.098393,0.079766,0.06958700000000001,0.069259,0.053753,0.063311
2010-04-30,0.08056800000000001,0.064176,0.050716000000000004,0.022582,0.009582,0.017452000000000002
2010-05-31,-0.09746,-0.067912,-0.076322,-0.072596,-0.07251400000000001,-0.089024
2010-06-30,-0.097395,-0.082881,-0.06755,-0.06842100000000001,-0.033829,-0.0667
2010-07-31,0.079648,0.080129,0.048776,0.071966,0.076318,0.062348999999999995
2010-08-31,-0.088064,-0.068375,-0.07828700000000001,-0.057512,-0.050663,-0.035244
2010-09-30,0.14543,0.11796200000000001,0.12324199999999999,0.083389,0.08954000000000001,0.09807
2010-10-31,0.041079,0.033865,0.049127000000000004,0.036099,0.041849,0.035736
2010-11-30,0.048412,0.040556999999999996,0.025017,0.006841000000000001,0.010822,-0.0054730000000000004
2010-12-31,0.103241,0.082092,0.069649,0.08636300000000001,0.06878000000000001,0.056581
2011-01-31,0.009028000000000001,-0.007888,-1.3e-05,0.022621000000000002,0.03001,0.015416000000000001
2011-02-28,0.064997,0.050862,0.046614,0.032564,0.034712,0.034067
2011-03-31,0.025727000000000003,0.029058999999999998,0.026928999999999998,0.001116,0.00579,0.001313
2011-04-30,0.01671,0.02015,0.033645,0.029464999999999998,0.031639,0.029751
2011-05-31,-0.031778,-0.019624,-0.015118,-0.018358,-0.014522,-0.006384
2011-06-30,-0.02941,-0.009712,-0.015859,-0.029863,-0.014237999999999999,-0.015088999999999998
2011-07-31,-0.039886,-0.036827,-0.040086000000000004,-0.040774,-0.028759,-0.006011
2011-08-31,-0.10670299999999999,-0.08001899999999999,-0.09391400000000001,-0.050073,-0.057436,-0.057592
2011-09-30,-0.120938,-0.105022,-0.110381,-0.058203,-0.07954,-0.071851
2011-10-31,0.148573,0.154275,0.141997,0.092816,0.115539,0.113903
2011-11-30,-0.000665,-0.000837,-0.021151,0.0031430000000000004,0.000131,-0.005157
2011-12-31,0.013590999999999999,0.004542,-0.0029449999999999997,0.02742,0.011751000000000001,-0.0054930000000000005
2012-01-31,0.075612,0.06005,0.07620199999999999,0.028961999999999998,0.048617999999999995,0.058053999999999994
2012-02-29,0.0368,0.029396,0.024947,0.04026,0.038667,0.053654
2012-03-31,0.03394,0.026432999999999998,0.023825,0.033020999999999995,0.032311,0.029226000000000002
2012-04-30,-0.011988,-0.014181,-0.016597,0.002071,-0.012787999999999999,-0.006487000000000001
2012-05-31,-0.063211,-0.056762,-0.073371,-0.036649,-0.059492,-0.073758
2012-06-30,0.05605400000000001,0.038872,0.054973,0.043619000000000005,0.037304,0.035787
2012-07-31,-0.024674,-0.009685000000000001,-0.024133,0.01113,0.009808,0.010414000000000001
2012-08-31,0.034430999999999996,0.027977,0.036377,0.025409,0.014518,0.040743999999999995
2012-09-30,0.038748,0.038896,0.031193,0.039797,0.028294,0.01613
2012-10-31,-0.018623,-0.011169,-0.030914,-0.001573,-0.007899,-0.039741
2012-11-30,0.019893,0.008492,0.00369,0.011217999999999999,0.003539,0.011231
2012-12-31,0.036552,0.03463,0.031798,0.017953,0.009102,0.006617
2013-01-31,0.068588,0.056101,0.063626,0.066384,0.059413,0.041004
2013-02-28,0.01016,0.016586,0.009264,0.017154,0.016182000000000002,0.005839
2013-03-31,0.050818,0.049418,0.04517,0.048743,0.044544,0.026181
2013-04-30,-0.001059,-0.002144,-0.009595,0.017630999999999997,0.016477,0.017581
2013-05-31,0.05315,0.046158000000000005,0.059558,0.023152,0.021815,0.03583
2013-06-30,-0.001482,0.004146,0.004188,-0.016797,-0.0077410000000000005,-0.021326
2013-07-31,0.088692,0.070159,0.065771,0.049139,0.053707000000000005,0.060759
2013-08-31,-0.036842,-0.034787,-0.016849,-0.031136,-0.039067,-0.007823
2013-09-30,0.057962,0.056844,0.069718,0.028828,0.032972,0.04352
2013-10-31,0.02787,0.033075,0.014554000000000001,0.049541,0.039072,0.045067
2013-11-30,0.047456,0.045594,0.041031000000000005,0.027450000000000002,0.029535999999999996,0.032609
2013-12-31,0.028131,0.018188,0.025827,0.028484,0.024204,0.029194
