,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA
1979-06-30,0.045833000000000006,0.03812,0.055279999999999996,0.06267,0.057721,0.057099000000000004,0.09625199999999999,0.040781,0.075961,0.054112999999999994,0.051044,0.060925,0.02423,0.071927,0.048558000000000004,0.069322,0.074304,0.064032,0.059401999999999996,0.053682999999999995,0.049397,0.021709,0.046460999999999995,0.052265,0.034692
1979-07-31,0.035523,0.038462,0.022259,0.015944,0.015353,0.037028,0.027334999999999998,0.028321,0.032645,0.029337,0.021109,0.038856,0.032611,0.039873,0.04371800000000001,0.0044540000000000005,0.035074,0.025577000000000003,0.031198,0.032397,0.015975,-0.001332,0.009859,0.009524,0.030266
1979-08-31,0.053413,0.069421,0.087425,0.07660499999999999,0.09389099999999999,0.051592,0.060565,0.084406,0.07879900000000001,0.100162,0.053392999999999996,0.065567,0.07918,0.075304,0.0978,0.044248,0.071682,0.072611,0.090532,0.093309,0.048944,0.054963,0.066097,0.073743,0.08252599999999999
1979-09-30,0.000346,-0.009197,0.003328,-0.007802,-0.014244000000000001,-0.0023639999999999998,-0.011713,-0.01436,0.0041270000000000005,-0.002103,-0.009862,-0.000478,-0.003917,0.000538,-0.005180000000000001,-0.013951,0.007958,-0.0046289999999999994,-0.009874,-0.005434,0.014922999999999999,3.7000000000000005e-05,0.004095,-0.023382999999999998,-0.026118000000000002
1979-10-31,-0.079403,-0.10201299999999999,-0.10990399999999999,-0.11427199999999998,-0.13231,-0.09564500000000001,-0.095823,-0.099525,-0.133025,-0.107639,-0.082972,-0.08976200000000001,-0.099798,-0.097904,-0.09489,-0.077592,-0.09582800000000001,-0.081428,-0.08637399999999999,-0.08758800000000001,-0.037662,-0.079997,-0.07394,-0.068334,-0.106198
1979-11-30,0.048391,0.055046,0.079192,0.084201,0.10006999999999999,0.049526,0.077334,0.07943,0.07399499999999999,0.122038,0.08383499999999999,0.065557,0.080054,0.070328,0.10047299999999999,0.082758,0.070312,0.070725,0.082376,0.08390800000000001,0.05566,0.055996,0.062445,0.035775,0.038872
1979-12-31,0.043977,0.056852,0.07418999999999999,0.087048,0.090969,0.025353,0.047168999999999996,0.070925,0.069458,0.094962,0.024028,0.046989,0.033825,0.051163,0.06268900000000001,0.004448,0.038964,0.036943000000000004,0.040556,0.063848,0.0050929999999999994,0.013356,0.02573,0.040643000000000006,0.052223
1980-01-31,0.061412,0.086317,0.117713,0.105719,0.113164,0.052693000000000004,0.058781999999999994,0.084037,0.047682,0.090319,0.055209,0.057427,0.075302,0.065203,0.08329,0.034557000000000004,0.082106,0.065868,0.060148,0.070701,0.071126,0.05671299999999999,0.038232,0.063672,0.014063
1980-02-29,-0.012889,-0.02657,-0.028141,0.003286,-0.009113,-0.044898999999999994,-0.01729,-0.020797,-0.035612,-0.0019950000000000002,-0.025468,-0.03437,-0.015193000000000002,-0.046773999999999996,-0.021459000000000002,-0.031065,-0.001802,-0.028144999999999996,-0.044165,-0.011612,0.063517,-0.025884,-0.044403,-0.037871999999999996,-0.011557999999999999
1980-03-31,-0.140885,-0.158503,-0.173431,-0.200056,-0.224663,-0.129183,-0.160994,-0.15706799999999999,-0.17599299999999998,-0.21993600000000002,-0.136547,-0.158261,-0.18598199999999998,-0.159844,-0.166233,-0.091413,-0.156835,-0.126074,-0.12539999999999998,-0.172621,-0.111912,-0.095235,-0.076559,-0.07511999999999999,-0.098781
1980-04-30,0.039857000000000004,0.054886,0.08120100000000001,0.077199,0.071012,0.08100199999999999,0.052304,0.060568,0.048459,0.06318800000000001,0.11838900000000001,0.071072,0.078374,0.055262000000000006,0.045111,0.09620200000000001,0.06175,0.046197,0.047948000000000005,0.07173199999999999,0.067871,0.029823,0.029451,0.023359,0.03752
1980-05-31,0.064651,0.056128,0.081131,0.064689,0.079071,0.055298999999999994,0.099855,0.09363099999999999,0.108692,0.08046400000000001,0.07431199999999999,0.09023500000000001,0.05659,0.08955099999999999,0.080662,0.067987,0.096318,0.08475899999999999,0.074619,0.09002700000000001,0.043935,0.050004,0.069384,0.05348,0.062573
1980-06-30,0.042821,0.03818,0.051330999999999995,0.043977,0.051285,0.040994,0.035672999999999996,0.041090999999999996,0.0519,0.057612,0.056089,0.053491,0.045294999999999995,0.039618,0.032781,0.059733,0.04104,0.039594,0.06922,0.043265000000000005,0.027873000000000002,0.047702,0.018463,0.023408,-0.009252
1980-07-31,0.053417000000000006,0.062289000000000004,0.09580999999999999,0.10508100000000001,0.130579,0.03839,0.079483,0.098575,0.11807499999999999,0.151274,0.023765,0.079191,0.104698,0.08901400000000001,0.14038,0.033621,0.073931,0.09216300000000001,0.115398,0.116361,0.037641,0.06186,0.09413,0.10932,0.140348
1980-08-31,0.033193,0.058699,0.05886,0.076958,0.113895,0.012728,0.044977,0.053392999999999996,0.071658,0.067324,0.000548,0.042436,0.044893,0.060823999999999996,0.058616,-0.001759,0.021279,0.045632,0.032823000000000005,0.029908999999999998,0.013193,0.011071,-0.00017500000000000003,0.049933,0.08091799999999999
1980-09-30,0.023278,0.032391,0.043507,0.024891,0.041153,0.015947,0.028826,0.040491,0.035318,0.031011,0.006541,0.013086,0.036775,0.033669,0.062237999999999995,0.003539,0.026725,0.048465,0.035868000000000004,0.058709,0.006788,0.03773,0.041488,0.037362,0.089917
1980-10-31,0.022855,0.028123999999999996,0.032246000000000004,0.047213000000000005,0.060874,0.015281,0.009892,0.012692000000000002,0.046412,0.049072,0.018586000000000002,-0.00014800000000000002,0.018523,0.020596999999999997,0.033571,-0.010173000000000001,-0.000264,0.018027,0.009458,0.036387,0.012441,0.024783,0.013951999999999999,0.040490000000000005,-0.009304
1980-11-30,0.033461,0.047702999999999995,0.040721999999999994,0.059176,0.100169,0.04166,0.05152999999999999,0.071393,0.08473000000000001,0.114712,-0.006991000000000001,0.048187,0.057007,0.093614,0.11612,0.033273000000000004,0.043847,0.123608,0.128042,0.102973,0.072745,0.15458,0.139406,0.133001,0.139318
1980-12-31,-0.01201,-0.031432,-0.026598,-0.049845,-0.061677,-0.005013999999999999,-0.00441,-0.025882000000000002,-0.037333,-0.035939,0.015446999999999999,-0.008241,-0.016633,-0.044516,-0.045958,0.018471,-0.004955,-0.042179,-0.046675,-0.046952999999999995,-0.009333000000000001,-0.048135000000000004,-0.049523000000000005,-0.026791999999999996,-0.012693000000000001
1981-01-31,0.029782000000000003,0.0086,0.014946,0.008884,-0.015869,0.011621,0.011866000000000002,0.004504,-0.003004,-0.041207,0.026276,0.011916,0.001596,-0.033427,-0.069667,-0.00107,0.001573,-0.04683,-0.052302999999999995,-0.073075,-0.018680000000000002,-0.065056,-0.060181,-0.092275,-0.110571
1981-02-28,0.01459,0.015857,0.000956,0.011930000000000001,-0.016079,0.041109,0.034031,0.024011,0.021842999999999998,-0.004079999999999999,0.04016600000000001,0.01821,0.036628,0.015522000000000001,0.015073000000000001,0.018772,0.034869,0.038125,0.015436,-0.016231,0.01771,0.017952,0.015017,0.034908,-0.011325
1981-03-31,0.044339,0.075726,0.069989,0.08587,0.09342,0.037977,0.072936,0.07019199999999999,0.06856,0.109101,0.029220000000000003,0.066301,0.06896,0.11611,0.09571,0.06351,0.08319900000000001,0.074712,0.080446,0.138597,0.019097,0.016757,0.070997,0.050895,0.141622
1981-04-30,0.034649,0.045647,0.044203,0.044592,0.033485999999999995,0.027183000000000002,0.032675,0.036565,0.034793,0.019753,-0.019435,0.027009,0.031858,0.001326,0.043897000000000005,0.010799000000000001,-0.006156,-0.001535,-0.015023,0.012784,-0.000512,-0.046449,-0.033035999999999996,-0.022079,-0.019046
1981-05-31,0.016104,0.035073,0.030635,0.030234,0.052238,0.014295,0.010278,0.024995,0.027044000000000002,0.05578,0.034846,0.009821,0.013788,0.022501000000000004,0.061455,0.025390000000000003,0.017379,0.02168,0.01833,0.042455999999999994,0.008165,-0.009408,0.016912,0.003947,0.039186
1981-06-30,0.015884,0.021351,0.010436,0.0011,-0.039287,0.012710999999999998,0.002876,-0.013753999999999999,-0.013643,-0.049889,0.028271,0.008937,-0.00208,-0.025960999999999998,-0.06631000000000001,0.026538,0.004368,-0.02793,-0.037995,-0.06543199999999999,0.0028399999999999996,0.004221,-0.022532,-0.024228,-0.029816
1981-07-31,-0.00852,-0.01886,-0.035977999999999996,-0.025911,-0.037924,-0.006825,-0.019521999999999998,-0.030034,-0.030438,-0.013989,-0.011183,-0.017739,-0.035045,-0.018464,-0.010884,-0.013842,-0.037502,-0.010992,-0.008971,0.026234999999999998,-0.01589,-0.035249,0.033132,0.043503,0.022748
1981-08-31,-0.030684999999999997,-0.04714,-0.07130600000000001,-0.077839,-0.121159,-0.018845,-0.057984,-0.061974999999999995,-0.078052,-0.11096299999999999,-0.029243,-0.058710000000000005,-0.049073000000000006,-0.07122,-0.088567,-0.028999999999999998,-0.046258999999999995,-0.050745,-0.062222,-0.081352,-0.030628000000000002,-0.051247,-0.059234999999999996,-0.073362,-0.077095
1981-09-30,-0.051778000000000005,-0.062205,-0.072159,-0.091231,-0.10986800000000001,-0.04093,-0.044231,-0.068357,-0.08036599999999999,-0.107896,-0.027446,-0.051721,-0.047895,-0.080396,-0.095688,-0.041086,-0.041724,-0.07646700000000001,-0.10135,-0.090595,0.004433,-0.042023000000000005,-0.081756,-0.09556800000000001,-0.083604
1981-10-31,0.062851,0.057355,0.069569,0.089784,0.092777,0.049264,0.070931,0.077539,0.091626,0.097343,0.059913999999999995,0.058315,0.054010999999999997,0.07267,0.10177,0.060411,0.052659000000000004,0.058301,0.045825,0.106602,0.041884,0.028673999999999998,0.041654,0.097646,0.132191
1981-11-30,0.048354,0.038299,0.038293,0.026128,-0.0076419999999999995,0.059989999999999995,0.0391,0.060986000000000005,0.031814,0.022149000000000002,0.054803,0.036560999999999996,0.032041,0.033993,-0.007415000000000001,0.06837,0.0425,0.054363999999999996,0.059351,0.014673,0.036888000000000004,0.054882999999999994,0.057633000000000004,0.060334000000000006,0.007509
1981-12-31,-0.002579,-0.011321000000000001,-0.0037359999999999997,-0.014459999999999999,-0.031605,-0.009818,-0.007459,-0.021821,-0.012404,-0.02475,-0.019982,-0.014167,-0.016680999999999998,-0.023371,-0.019295,-0.026421,-0.006156,-0.016322,-0.030347,-0.056143,-0.022058,-0.008191,-0.042027,-0.050629,-0.042308000000000005
1982-01-31,-0.0013800000000000002,-0.011118,-0.013909,-0.022644,-0.019442,-0.0073409999999999994,-0.039326,-0.03225,-0.042949,-0.044927999999999996,0.001434,-0.02183,-0.042839,-0.045454999999999995,-0.064307,-0.000921,-0.032509,-0.053798000000000006,-0.064088,-0.070005,0.015945,0.018663,-0.048337000000000005,-0.074092,-0.021386
1982-02-28,-0.009999000000000001,-0.020821,-0.027102,-0.044081999999999996,-0.059032,0.001475,-0.033725,-0.033673,-0.045163,-0.065733,0.001105,-0.041373,-0.035904,-0.043228,-0.06966599999999999,0.004992,-0.032764,-0.03687,-0.069727,-0.078656,-0.023071,-0.026987999999999998,-0.059664999999999996,-0.10770300000000001,-0.12031599999999999
1982-03-31,0.013104,-0.001157,-0.006893,-0.007658000000000001,-0.02704,0.013758,0.004694,0.001587,-0.001648,-0.026583000000000002,0.033950999999999995,0.010132,0.009971,-0.023666,-0.033327,0.016342000000000002,0.006209,-0.007567000000000001,-0.041083999999999996,-0.046279,0.022142,-0.0006479999999999999,-0.021899000000000002,-0.037988,-0.045082000000000004
1982-04-30,0.036049000000000005,0.059459,0.042273,0.038067000000000004,0.07887,0.031339,0.051264000000000004,0.058959000000000004,0.070356,0.065363,0.048616,0.055441000000000004,0.047409,0.050662000000000006,0.06535300000000001,0.045373000000000004,0.04846,0.053112000000000006,0.043653000000000004,0.058191,0.028211,0.040728999999999994,0.044355000000000006,0.04295499999999999,0.069529
1982-05-31,0.00219,-0.013471,-0.004025,-0.020114999999999997,-0.020217,-0.020765,-0.025516999999999998,-0.029134000000000004,-0.038171,-0.040198,-0.013382,-0.030192,-0.017155,-0.029304,-0.048964999999999995,-0.020649,-0.041388999999999995,-0.048872,-0.038644,-0.07091,-0.021072999999999998,-0.032082,-0.010688,-0.025044,-0.07734200000000001
1982-06-30,-0.018234999999999998,-0.012538,-0.014433,-0.019364,-0.034815,-0.018804,-0.01714,-0.010445,-0.0012989999999999998,-0.039781,-0.004658,-0.006412999999999999,-0.007459,-0.029064,-0.061977000000000004,-0.003794,-0.014439,-0.007178,-0.050683,-0.038294,0.000508,-0.012115,-0.049809,-0.030121000000000002,-0.01884
1982-07-31,-0.004056000000000001,2.1e-05,-0.009701,-0.018666000000000002,-0.026704,-0.002061,-0.001791,0.0076890000000000005,-0.007932,-0.031894,-0.024162,-0.000771,-0.009292,-0.027698999999999998,-0.034138,-0.01183,-0.010681000000000001,-0.045788,-0.027841,-0.061256000000000005,-0.006658,0.014274,-0.033319999999999995,-0.069407,-0.076079
1982-08-31,0.038661,0.035974,0.060795,0.06852,0.077237,0.056692,0.076853,0.073401,0.10338800000000001,0.09083000000000001,0.102477,0.097578,0.110177,0.118688,0.127724,0.117572,0.113645,0.113124,0.1303,0.157883,0.118665,0.124478,0.14963300000000002,0.124352,0.124183
1982-09-30,0.046189999999999995,0.048395,0.041981000000000004,0.044985,0.014442,0.067227,0.058718000000000006,0.059633000000000005,0.027282,0.008641,0.038811,0.062859,0.047279999999999996,0.024522,0.019616,0.03703,0.058604,0.034552,0.031753,-0.022675,0.006234,0.020838000000000002,-0.000221,0.015422,0.011483
1982-10-31,0.081213,0.10213900000000001,0.141539,0.144681,0.16087900000000002,0.114933,0.101758,0.114741,0.152149,0.175534,0.098139,0.137291,0.115813,0.144201,0.17880400000000002,0.096203,0.151609,0.153009,0.126942,0.16582999999999998,0.095379,0.11657400000000001,0.103137,0.09989200000000001,0.173233
1982-11-30,0.07283,0.09284,0.11194699999999999,0.10751300000000001,0.10082,0.058781,0.07647,0.08720599999999999,0.118921,0.08071400000000001,0.040975000000000004,0.075158,0.09464499999999999,0.110122,0.076001,0.052413999999999995,0.053488,0.088866,0.058419,0.05651,0.044061,0.058411,0.036931,-0.005026,0.059684
1982-12-31,0.013238000000000002,0.018106,0.016266,0.019047,0.019905,2.9999999999999997e-06,0.0031929999999999997,-0.000723,0.009566999999999999,0.023982,0.011195,0.007013,0.013403,0.009842,-0.015948,0.015829,0.008355,0.006364999999999999,0.018418,0.03223,0.0013189999999999999,0.024035,0.0155,0.03233,0.006379
1983-01-31,0.070628,0.062175,0.08278600000000001,0.090419,0.119496,0.031560000000000005,0.043681,0.049756,0.062802,0.097225,0.036394,0.025717,0.028901,0.034387,0.08454,0.012637,0.012388999999999999,0.017868,0.035413,0.099995,0.029512,0.026475,0.042942999999999995,0.053133,0.067192
1983-02-28,0.049801000000000005,0.056577999999999996,0.091265,0.06787499999999999,0.039598,0.058946,0.049581,0.059279,0.084732,0.054234,0.039062,0.055008999999999995,0.05945,0.047117000000000006,0.048263,0.054939,0.035482,0.042603,0.054854,-0.026279,0.015119,0.039028,0.025323000000000002,0.036929,0.009559999999999999
1983-03-31,0.048784,0.071918,0.05857999999999999,0.054938,0.049231,0.06897,0.051906,0.046671,0.041257999999999996,0.021726000000000002,0.024057,0.070343,0.062646,0.043399,0.041646999999999997,0.052943,0.051468999999999994,0.033807000000000004,0.005617,0.002343,0.02566,0.029274,0.036492,0.047003,0.031951
1983-04-30,0.071138,0.08654999999999999,0.077388,0.09165200000000001,0.07964299999999999,0.08883800000000001,0.095143,0.099313,0.072107,0.063346,0.065529,0.08341699999999999,0.058425000000000005,0.06191,0.060687,0.047152,0.100274,0.054550999999999995,0.04369,0.060294999999999994,0.065404,0.09441700000000001,0.07116600000000001,0.070419,0.08473499999999999
1983-05-31,0.056579,0.076404,0.078426,0.094311,0.114167,0.047178000000000005,0.039529,0.034136,0.056156,0.080837,0.0155,0.026001,0.044041,0.042881,0.064705,-0.005993000000000001,0.011491,0.036224,0.066237,0.094768,-0.032987,-0.029014,0.014132,0.016809,0.029658000000000004
1983-06-30,0.035126,0.044822,0.028892,0.036907,0.045904,0.045294999999999995,0.015566,0.028893,0.061484,0.058373999999999995,0.005698,0.0385,0.054782000000000004,0.028967,0.051684,0.01095,0.041109,0.019315,0.047916,0.058781,0.013774,0.054100999999999996,0.048739,0.055775,0.039827
1983-07-31,0.01139,0.000337,-0.011777,-0.023369,-0.037622,0.012806999999999999,0.002587,-0.012926,-0.032679,-0.065522,-0.006986,-0.000206,-0.0045590000000000006,-0.022376999999999998,-0.049999,-0.00505,-0.022519,-0.020571000000000002,-0.042664999999999995,-0.072689,-0.028339,-0.017515,-0.048563999999999996,-0.058159999999999996,-0.066902
1983-08-31,-0.009007,-0.019811000000000002,-0.031412,-0.037664,-0.048815,-0.001571,-0.013672,-0.022783,-0.044905,-0.034458,-0.006162999999999999,-0.028919,-0.030335,-0.017036,-0.028971,-0.0033850000000000004,-0.008921,0.007183,0.008178,-0.012384,0.01452,0.012496,0.034663,0.004824,0.0070869999999999995
1983-09-30,0.013885000000000002,0.025548,0.007366,-0.005869,-0.015216,0.030305,0.055362999999999996,0.029278,0.032252,0.003014,0.045228000000000004,0.057419000000000005,0.051287,0.007931,0.026559,0.05479,0.030216,0.026143,0.008973,-0.005286999999999999,0.031315,0.020697,-0.006923,0.002306,-0.034926
1983-10-31,-0.013633,-0.01924,-0.050995,-0.058973000000000005,-0.08930300000000001,-0.019204000000000002,-0.033423,-0.032730999999999996,-0.064775,-0.10161300000000001,0.023511,-0.029879,-0.035684999999999995,-0.040615,-0.105032,0.009712,-0.019782,-0.029368,-0.059557,-0.10022500000000001,0.009895000000000001,-0.001827,-0.040145999999999994,-0.04500200000000001,-0.06205599999999999
1983-11-30,0.021831999999999997,0.017893,0.044325,0.043203,0.039043999999999995,0.026564,0.054844,0.041166999999999995,0.066237,0.063068,0.022321,0.045035,0.056448,0.047662,0.064709,0.015076,0.047131,0.042374,0.065906,0.06955599999999999,0.011172999999999999,0.005805,0.030772,0.047519,0.042526
1983-12-31,-0.0012909999999999998,0.002893,0.003292,-0.021942,-0.032071999999999996,0.001353,0.001001,-0.001373,-0.018094,-0.020811000000000003,-0.011552,-0.009741,-0.015515000000000001,-0.007604,-0.02698,-0.040256999999999994,-0.005755,-0.015381,-0.009605,-0.0241,-0.029254,0.006801000000000001,0.006986,0.013521,0.0045850000000000005
1984-01-31,0.02786,0.016451,0.000593,0.010805,-0.013000000000000001,0.004255,0.01287,0.000427,-0.033092,-0.033879,-0.001818,-0.023473,-0.039605,-0.025933,-0.068075,-0.010858000000000001,-0.030323000000000003,-0.037315,-0.034914,-0.051394999999999996,0.0030259999999999996,-0.028407,0.044989999999999995,0.005528999999999999,-0.061554000000000005
1984-02-29,-0.022597,-0.046563,-0.047846,-0.071913,-0.060885999999999996,-0.016126,-0.039206,-0.053735,-0.052583000000000005,-0.056235,-0.03557,-0.058008,-0.061472,-0.058390000000000004,-0.051637,-0.041394,-0.048742,-0.060461999999999995,-0.060077,-0.045953,-0.033724,-0.041274,-0.0029549999999999997,-0.054332000000000005,-0.028044
1984-03-31,0.00835,0.013774,0.020454,0.015071000000000001,-0.000709,0.006860000000000001,0.017714,0.015926,0.008312,0.0067020000000000005,-0.000153,0.025252,0.025585,0.012269,0.009726,-0.004862,0.014700999999999999,0.047591,0.04166400000000001,0.0026910000000000002,-0.009093,0.026894,0.014734,0.02479,0.014087
1984-04-30,-0.00291,0.003134,-0.006743,-0.01871,-0.031751,0.004253,0.001168,0.013839999999999998,-0.008335,-0.008078,-0.012833,0.0032790000000000002,0.009784000000000001,-0.001342,-0.012110000000000001,-0.016177,0.005586,-0.014329000000000001,-0.017643,-0.044794,0.008674,0.014107000000000001,0.020498,0.011508000000000001,-0.002783
1984-05-31,-0.016946000000000003,-0.028218999999999998,-0.052679000000000004,-0.059659000000000004,-0.0695,-0.021348,-0.053274,-0.049765,-0.045515999999999994,-0.064084,-0.00799,-0.052459,-0.052936,-0.06756999999999999,-0.085305,-0.017728,-0.052733999999999996,-0.06963,-0.066671,-0.07288599999999999,-0.036412,-0.053696,-0.052514000000000005,-0.063095,-0.076763
1984-06-30,0.012832,0.022189,0.030403,0.028877,0.015908,0.029592,0.041282,0.027618,0.02101,0.023569,0.027114,0.050124,0.037722000000000006,0.008813999999999999,0.043070000000000004,0.040977,0.03973,0.021995,0.035699,0.024115,0.061204999999999996,0.01548,0.0032040000000000003,0.018635,0.002671
1984-07-31,-0.015529,-0.014438,-0.035518,-0.040416999999999995,-0.080672,-0.010804000000000001,-0.015178,-0.036876,-0.035648,-0.068746,0.0072250000000000005,-0.025928,-0.011615,-0.046263,-0.06697700000000001,-0.01084,-0.020507,-0.032543,-0.05408,-0.079972,0.002273,-0.00265,-0.02734,-0.032818,-0.051738
1984-08-31,0.046762,0.062269,0.072644,0.09475199999999999,0.124047,0.064589,0.074197,0.104898,0.131795,0.16924299999999998,0.07646499999999999,0.114275,0.10007999999999999,0.154731,0.168489,0.084722,0.10579599999999999,0.13478400000000001,0.13153700000000002,0.17525400000000002,0.076128,0.118663,0.128735,0.117455,0.16716999999999999
1984-09-30,0.023391000000000002,0.017376,5.9e-05,0.001734,-0.02291,0.028739,0.039847,0.007221,-0.026545,-0.038927,0.042552000000000006,0.013138,0.017648,-0.009583000000000001,-0.027811,0.028055,0.034209,-0.009401,-0.012799,-0.031065999999999996,0.014001,0.001813,-0.010003999999999999,-0.025115,-0.024284
1984-10-31,0.006217,0.000937,-0.014140999999999999,-0.032006,-0.041680999999999996,0.000224,0.011500999999999999,-0.004305,-0.016609,-0.024568,0.033894,0.000543,0.004301,-0.024187,-0.020264,0.030567,0.00594,-0.005076000000000001,-0.009092,-0.02043,0.025472,0.0022470000000000003,-0.003452,-0.024821,0.00048
1984-11-30,0.004529,-0.007101,-0.024145,-0.030552000000000003,-0.051021000000000004,0.019355999999999998,0.008711,-0.012999,-0.019403,-0.046949,0.021488,0.009469,0.009599,-0.0059570000000000005,-0.027854999999999998,0.009185,-0.001149,-0.008147999999999999,-0.018536999999999998,-0.032818,0.009455999999999999,-0.018077,-0.021754,-0.010388,-0.030396999999999997
1984-12-31,0.020321,0.013515999999999999,0.008516000000000001,0.0036520000000000003,0.0044269999999999995,0.024544999999999997,0.027832,0.022393,0.015556,0.023534000000000003,0.02308,0.028201999999999998,0.018594,0.025308,0.035594,0.017906,0.038748,0.026105,0.022969,0.025099999999999997,0.025519,0.029446,0.018882,0.01647,0.024009999999999997
1985-01-31,0.058830999999999994,0.08497400000000001,0.102787,0.13441599999999998,0.15032299999999998,0.084274,0.091166,0.09537100000000001,0.122904,0.144508,0.059964,0.088175,0.10286,0.107003,0.15592499999999998,0.045959,0.09292600000000001,0.11508900000000001,0.09924200000000001,0.157075,0.037572,0.087089,0.086531,0.08611100000000001,0.133472
1985-02-28,0.024458,0.031832,0.031055000000000003,0.032621000000000004,0.040827,0.026372,0.018420000000000002,0.029313,0.033357,0.017074,0.004886,0.034269,0.011769,0.000433,-0.003691,0.025303,0.025941000000000002,0.023259,0.01624,-0.028995000000000003,0.031973,0.006432,0.02434,0.012958,0.004195
1985-03-31,0.018317,0.001288,-0.013271999999999999,-0.018359,-0.037163,0.028354,0.009278999999999999,-0.015538000000000001,-0.014456,-0.048917999999999996,0.037523,-0.000124,-0.001721,-0.021605,-0.046687000000000006,0.034782,0.0017360000000000001,-0.016813,-0.017958000000000002,-0.021351,0.034137,-0.015072,-0.015737,0.000578,-0.013654
1985-04-30,0.013435999999999998,0.013325,-0.014613000000000001,-0.007832,-0.024266999999999997,0.022709,0.020243999999999998,0.0030280000000000003,-0.026191,-0.025377999999999998,0.023287,0.005883,0.0044540000000000005,0.004187,-0.049009,0.008136,0.012975,-0.007193000000000001,-0.027208,-0.029042,-0.010225999999999999,0.0067269999999999995,0.0020250000000000003,0.000525,-0.035486
1985-05-31,0.02962,0.039155,0.011775,0.033239,0.024066999999999998,0.036439,0.024817999999999996,0.042792000000000004,0.044926,0.046237,0.04739499999999999,0.058704,0.033659,0.046401000000000005,0.040494,0.066696,0.065627,0.05459800000000001,0.064252,0.026543,0.073527,0.069654,0.050314,0.033783,0.058277
1985-06-30,0.023212999999999998,0.018671,0.011874000000000001,0.003487,-0.0015359999999999998,0.047502,0.045232,0.019714,0.009901,0.0069169999999999995,0.049345,0.032342,0.02964,0.011103,0.013468,0.035116,0.028936000000000003,-0.000912,0.020579,0.006602,0.025102000000000003,0.007671,0.002035,0.014651,0.021484999999999997
1985-07-31,0.008561,0.024497,0.027448999999999998,0.029103,0.029481,0.015079,0.023026,0.032841999999999996,0.028589000000000003,0.036586,-0.003463,0.004097,0.018236000000000002,0.026316000000000003,0.041259,-0.023281,-0.0033989999999999997,-0.005940999999999999,0.0076890000000000005,0.031626,-0.038055,0.013388,-0.009595,0.004719999999999999,0.002437
1985-08-31,0.015495000000000002,-0.0031030000000000003,-0.00783,-0.003216,-0.019281,0.015497,0.016501,-0.005483,-0.001278,-0.015957,0.015686,-0.0040939999999999995,-0.004209,-0.009971,-0.040032,0.0042580000000000005,0.015939000000000002,-0.007914,-0.016730000000000002,-0.011013,0.009979,-0.013852,-0.014422999999999998,0.004201,-0.025768
1985-09-30,-0.014137,-0.033944,-0.051909000000000004,-0.050720999999999995,-0.079331,-0.017455000000000002,-0.031543999999999996,-0.047914000000000005,-0.058331,-0.085406,-0.024324,-0.032232,-0.040785,-0.055853,-0.07026500000000001,-0.042024,-0.044115,-0.032143000000000005,-0.074512,-0.062103,-0.018335999999999998,-0.027201,-0.037114,-0.043463,-0.058055
1985-10-31,0.019128,0.022804,0.034344,0.028729,0.016984,0.045395000000000005,0.052831,0.050652,0.032916,0.039281,0.048871000000000005,0.04650699999999999,0.038723,0.020817000000000002,0.028912,0.067066,0.06390699999999999,0.056938,0.043264,0.021962000000000002,0.049948,0.04606,0.054408000000000005,0.041944,0.052046999999999996
1985-11-30,0.044135999999999995,0.048160999999999995,0.057421,0.050668,0.064344,0.069585,0.071096,0.062601,0.068002,0.087026,0.045754,0.06615700000000001,0.07006,0.064476,0.089542,0.05726200000000001,0.072334,0.067377,0.07284,0.09199299999999999,0.079776,0.074903,0.057517,0.057538,0.076529
1985-12-31,0.043768,0.044858,0.016377,0.033319999999999995,0.040326,0.039845,0.03923,0.038404,0.025172,0.058152,0.044986,0.03063,0.039574,0.036309,0.058279,0.045431,0.042189,0.044951,0.03167,0.033384,0.047087000000000004,0.061384999999999995,0.032772,0.027442,0.043998999999999996
1986-01-31,0.021208,0.01236,0.03696,0.022522,0.039906000000000004,0.016672,0.019378,0.014707,0.002752,0.000722,0.031968,0.025699999999999997,0.022473999999999997,0.016571,0.019927,0.024533999999999997,0.03877,0.008779,0.007943,0.008234,0.011439,-0.0008119999999999999,0.01625,-0.0025369999999999998,-0.007294
1986-02-28,0.059433,0.050966,0.063719,0.077423,0.068632,0.07009699999999999,0.076836,0.07149,0.061862,0.083921,0.074739,0.071228,0.087507,0.067631,0.071906,0.064799,0.075256,0.091118,0.075265,0.080427,0.08551299999999999,0.06865199999999999,0.09819800000000001,0.075436,0.072805
1986-03-31,0.038572,0.062139,0.047591999999999995,0.053724,0.036511999999999996,0.047668,0.038399,0.053485,0.060034000000000004,0.05122,0.054633,0.058162000000000005,0.065348,0.039348999999999995,0.057328000000000004,0.05561,0.06729,0.064424,0.039286,0.027881999999999997,0.067298,0.057987000000000004,0.043872,0.048831,0.043329000000000006
